,lum,lum_std,hue,hue_std,red,red_std,green,green_std,blue,blue_std
CFD/AF-221/CFD-AF-221-147-N.jpg,70.21269716713212,2.323190128024377,59.22595643654378,3.498577912481324,0.8039668528191334,0.0634058713384712,0.6387890602578195,0.0254923632580748,0.5347054431014855,0.0266670239548849
CFD/AF-222/CFD-AF-222-134-N.jpg,69.29580882458144,5.816377994352084,64.64851997267559,2.7175125280052463,0.7837632708336976,0.0637559744395929,0.6385906461973678,0.0617724989855354,0.5086381419740259,0.0713115329802631
CFD/AF-223/CFD-AF-223-183-N.jpg,69.42807193701273,4.3202216544700045,63.281612668581786,0.7469489818233859,0.7908396282380293,0.0529165409040538,0.6362700185471617,0.0459584760813651,0.5050875239993018,0.0544967523072344
CFD/AF-224/CFD-AF-224-026-N.jpg,70.83412349329265,3.684722046484316,70.50063828992289,1.6971748272746758,0.7867880685417677,0.0413216142047921,0.6538440835658649,0.0395206994604857,0.5155571372017771,0.0481513114460902
CFD/AF-225/CFD-AF-225-141-N.jpg,71.20873444183061,2.3027065145634644,64.31067708456389,3.1957687763390306,0.8083774978170741,0.035596536764857,0.6595199000457124,0.0249000317528318,0.5352784609012117,0.046570106419882
CFD/AF-226/CFD-AF-226-251-N.jpg,68.27502019127164,4.374933018243737,63.22518175816128,0.6400580416776712,0.7766685123269295,0.0569307898399869,0.6164650138786091,0.0442831404714255,0.4885043102468603,0.0564319805585796
CFD/AF-227/CFD-AF-227-207-N.jpg,66.20886224337836,3.9144932802872217,65.63721969204805,0.7378790707235121,0.7826822744819854,0.0531022432592002,0.5887264188701138,0.0392624182300435,0.4293810892718241,0.055110000643475
CFD/AF-228/CFD-AF-228-173-N.jpg,73.48681056852527,7.316802969103525,71.07697887794342,2.752374574419869,0.8387282024014291,0.0734924796629813,0.6813320614985093,0.0822647829353595,0.5276151575065716,0.0719718509386211
CFD/AF-229/CFD-AF-229-160-N.jpg,66.00863906049611,2.220649033169218,67.24097489404767,3.7316699109084257,0.7671521126028864,0.0426889912518629,0.59885994045624,0.0199465593729861,0.4493278790544649,0.0312955371774331
CFD/AF-230/CFD-AF-230-193-N.jpg,69.49164748472634,3.75962829132992,70.17053881358406,0.7065489058800591,0.7982222944050553,0.049492739362259,0.6393702489550046,0.0386090176226172,0.4804637004480092,0.0460576179481608
CFD/AF-231/CFD-AF-231-357-N.jpg,74.62468831156185,3.828138469597912,65.41816725468614,6.4492434848067965,0.8578658325469464,0.0351598816296235,0.6874677593725803,0.0466789529305733,0.5548207273569418,0.0435856332612479
CFD/AF-232/CFD-AF-232-078-N.jpg,72.48927211630996,4.13015853819305,64.20240647826343,4.815106246762319,0.8562344644805409,0.0374282817732381,0.660190257117061,0.049357359400899,0.4962937134442343,0.0509407082655132
CFD/AF-233/CFD-AF-233-190-N.jpg,72.55316492596647,4.553230707360462,68.81964015235464,0.5433780934980166,0.8162500061202272,0.0544602054592084,0.6700153767101382,0.0481769566645015,0.5016422405886598,0.0563589182380475
CFD/AF-234/CFD-AF-234-208-N.jpg,71.36726891057837,2.3664845762583813,64.21770180624138,3.355010594278249,0.840526100229618,0.0259663435191755,0.6575564109635988,0.0331811874120482,0.4935457454039794,0.0265536264461353
CFD/AF-235/CFD-AF-235-170-N.jpg,71.9436958347366,3.6626581271479735,67.52024026667499,1.14889601053142,0.8298290981142895,0.0478609573370675,0.6525823584043501,0.0369678558116615,0.4885866667759777,0.0503015808022847
CFD/AF-236/CFD-AF-236-145-N.jpg,74.13008889300272,3.493370936273846,70.99989039349254,4.968092120080234,0.8386368788571413,0.0323838913554772,0.688907261185574,0.0440272197643988,0.5324468418728229,0.0433765751519354
CFD/AF-237/CFD-AF-237-223-N.jpg,71.39668608688612,4.994662629119687,70.93914193588142,2.5364441715041224,0.8106938887802245,0.0600841541147584,0.6569047848594629,0.0532043163181526,0.4825887026839687,0.0590504742451022
CFD/AF-238/CFD-AF-238-185-N.jpg,75.5369033092729,4.67917319410089,69.42277679134942,4.47053281047497,0.8535332123328778,0.0405643930807748,0.7061054108547272,0.0512733199596017,0.5586051396397247,0.0515878122448453
CFD/AF-239/CFD-AF-239-171-N.jpg,75.03210430650502,5.444659687514897,70.18002762522437,1.074264187545929,0.8458531572771535,0.0589109706387921,0.695635959148882,0.0583709898863895,0.5352223573201581,0.0638851322677604
CFD/AF-240/CFD-AF-240-206-N.jpg,70.35336813981223,1.803290756669492,64.9704896798062,4.4535645755240445,0.8296480762272738,0.0328013116016441,0.6341475831057313,0.0158089477572035,0.4626627221759457,0.0342746388429241
CFD/AF-241/CFD-AF-241-141-N.jpg,69.64442143342525,4.235910370604574,67.69390415672781,1.386675774024986,0.8074818419287967,0.0517704603556626,0.6282494056092265,0.0422728827504662,0.4647385854970254,0.0559862463516177
CFD/AF-242/CFD-AF-242-158-N.jpg,66.10355520619811,4.676426353872605,60.842732643994,0.8234817350703795,0.767557693195712,0.0529955722045135,0.5940802899601838,0.0517601593163153,0.4405909505535534,0.0555634538314956
CFD/AF-243/CFD-AF-243-170-N.jpg,74.03943494124567,6.359112850055949,67.84071360877269,2.2545525898985344,0.8312528309934071,0.0638211556929603,0.6922587473486211,0.0719160432636808,0.5568734245642702,0.0721558120268814
CFD/AF-244/CFD-AF-244-168-N.jpg,70.98088383704798,4.2053298420207765,66.21613816070622,2.0722758977789053,0.8220075796901747,0.0486600564477375,0.6537976448996371,0.0425164807031194,0.5030591115723494,0.0512092531314422
CFD/AF-245/CFD-AF-245-143-N.jpg,68.51910231053293,3.752170218443077,60.28737117114876,2.274046178610745,0.7887244070488365,0.0430133913390167,0.6223774132505996,0.0394936561195791,0.502998830705308,0.0459589600362185
CFD/AF-246/CFD-AF-246-242-N.jpg,68.64449348230328,3.862196518038522,68.30846354727892,1.6950316535045469,0.7905633604070093,0.0536790460806742,0.6293916383272943,0.0445136109079853,0.4884050549604631,0.041435420595842
CFD/AF-247/CFD-AF-247-278-N.jpg,67.61688589566326,5.018283111827099,61.153958648008434,1.9947056668553813,0.775369084576612,0.0602418265882357,0.6069729611469044,0.0540707374061159,0.4837396619914506,0.0571930199130299
CFD/AF-248/CFD-AF-248-148-N.jpg,60.50482513511066,5.1588779975670445,62.4064668263002,2.241899248270361,0.7117971523764745,0.060478194607757,0.5283365652093462,0.0554350638414574,0.3817357645908156,0.0421198926456951
CFD/AF-249/CFD-AF-249-092-N.jpg,65.49503222557496,5.866494787710794,63.82914408713511,1.2164369286864842,0.7574632418222131,0.0592172387753947,0.5957693976214194,0.0648354025368866,0.4511585465519888,0.0647255844128361
CFD/AF-250/CFD-AF-250-200-N.jpg,60.16669987109139,6.463831514915776,58.65614889066825,3.490352351790732,0.7144009851151121,0.0667794110765102,0.521337301415965,0.0737358219739314,0.4033400522856381,0.0660447634305353
CFD/AF-251/CFD-AF-251-093-N.jpg,58.587996785414425,5.377184182573393,58.574704423443166,2.5606749942341387,0.6941966987512598,0.0607046731763541,0.5094102105688707,0.0533174921734561,0.3715812225366892,0.051365563080485
CFD/AF-252/CFD-AF-252-135-N.jpg,65.24234716896032,3.3299046268262544,58.41607782641321,3.214229841410692,0.750427898694258,0.0509125197924058,0.5935857966468903,0.0415907553248206,0.4816056514968101,0.0360560801745642
CFD/AF-253/CFD-AF-253-130-N.jpg,68.02950130468999,3.9444940138588658,60.99497740556456,1.2373178213494005,0.777555272781683,0.0441940849161366,0.6162411118021189,0.0460963627677364,0.4871547306455558,0.0588360001414315
CFD/AF-254/CFD-AF-254-167-N.jpg,65.73030912082403,4.89399859634701,60.67376510081649,2.3133911752902963,0.7495466923998562,0.0596383578119961,0.5967168487948492,0.0513562888851191,0.4700606763355832,0.049978701666586
CFD/AF-255/CFD-AF-255-209-N.jpg,67.76230675602149,5.149377849613219,63.20977245932384,1.3204084777363625,0.7800461589336961,0.0522317613606207,0.6181465795302992,0.0500813387181084,0.4871066332526458,0.0559346779394245
CFD/AF-256/CFD-AF-256-160-N.jpg,75.661596982189,2.8594921991485034,63.50246682010694,3.394811412327666,0.8419437798123078,0.0398979314617836,0.709830833846697,0.0308237337874347,0.609628439536201,0.0329169720523924
CFD/AM-201/CFD-AM-201-076-N.jpg,70.17338700931714,3.950986199975174,55.206021837791205,5.855343264963952,0.7908076063039674,0.0463161114719605,0.6369815931508741,0.0337753585465454,0.5390466118540576,0.051474938065589
CFD/AM-202/CFD-AM-202-079-N.jpg,53.952930844791496,5.624293587841319,53.997657132921134,0.887671058973767,0.644262244306871,0.0856702818648014,0.4708671846402893,0.0499481858626851,0.3703905508852493,0.037985004754463
CFD/AM-203/CFD-AM-203-086-N.jpg,69.10038828809283,2.3548939188909856,54.995545418664896,6.438092965676225,0.8049035859799852,0.0260898880083623,0.6049691037850657,0.0352178764242385,0.4958006759978072,0.0533600909193672
CFD/AM-204/CFD-AM-204-122-N.jpg,73.28131582855896,4.388360873483559,60.9357665072251,3.5314968098232766,0.825866245694487,0.0468860919573636,0.671124392670287,0.0430077668764546,0.5605443527220382,0.0476618800362139
CFD/AM-205/CFD-AM-205-153-N.jpg,69.6968524387818,2.172892286470665,60.253317618516064,8.502857277945596,0.806280753063243,0.0254771782818364,0.6377267731959505,0.0193130485663398,0.5035643207792277,0.0255316808776371
CFD/AM-206/CFD-AM-206-086-N.jpg,63.79521187295161,2.538945201428619,56.43399088107534,4.5198316941794525,0.7594174425292454,0.0306944022001075,0.5731634420658367,0.0267795359315065,0.4473971769847355,0.036113848700099
CFD/AM-207/CFD-AM-207-108-N.jpg,65.23167296239373,5.610943754099486,60.585356540560426,3.0222193283420347,0.7581460730246232,0.059436931556365,0.5871421852826499,0.057472340977793,0.4598739341453884,0.0500000222447375
CFD/AM-208/CFD-AM-208-143-N.jpg,60.09267344959768,4.297051477084364,60.408680704468,1.725109912196786,0.7145557887188899,0.058816127419146,0.5221153268143176,0.0423919262152622,0.3937631460770076,0.0517781447460882
CFD/AM-209/CFD-AM-209-048-N.jpg,61.59777903509298,3.728490904830738,54.49174295873584,4.641076507689356,0.7327979897206657,0.0484448485269398,0.5422447790966487,0.0339314207001947,0.4211239356170003,0.0382200093524726
CFD/AM-210/CFD-AM-210-035-N.jpg,64.77705618816098,5.029959678814312,56.211554880735214,5.762755856877791,0.7651890482457403,0.0423358209337671,0.5814628614125672,0.0531965705196336,0.4773838115467425,0.0520216944076434
CFD/AM-211/CFD-AM-211-052-N.jpg,51.24379990649416,6.224981246001045,54.26012452461808,2.315906953014114,0.647766201543145,0.0468251135989462,0.4458767584107124,0.0534467119155823,0.3180234288420023,0.055422992455987
CFD/AM-212/CFD-AM-212-050-N.jpg,55.04771545061681,4.230230076079076,56.031391854992826,0.3925855949653792,0.651909277117221,0.0527331137239103,0.4739143623690664,0.0484024665332808,0.3431296109566925,0.0384872307664201
CFD/AM-213/CFD-AM-213-056-N.jpg,69.17959297381772,3.129980729934281,57.39026325730892,4.989394405311512,0.8018237064754485,0.0346804512373178,0.6350804976011686,0.0271943552154161,0.5286598436731954,0.0309404357703144
CFD/AM-214/CFD-AM-214-168-N.jpg,50.60072194744213,5.018318250921066,57.62079305891166,0.8348940437904083,0.6029818923219021,0.0812953383498732,0.4324684446216925,0.0532246576093638,0.3232832696441851,0.0341065072892546
CFD/AM-215/CFD-AM-215-120-N.jpg,63.987322800052446,2.987580748213932,55.79668432450766,3.6130913300487033,0.7542559593153962,0.039098765393874,0.5696156018060555,0.0232721662635596,0.4481290702277199,0.0337250744937333
CFD/AM-216/CFD-AM-216-114-N.jpg,67.38021201109937,4.411918618623202,57.78682832730332,5.109974921442557,0.7720408914719794,0.0418008706087909,0.5991773073737422,0.0385810554871165,0.4936562869162262,0.0319485077014164
CFD/AM-217/CFD-AM-217-085-N.jpg,69.51475639117103,3.834216601669268,59.48199360717104,4.54333728923616,0.8223146901203788,0.0360789984405048,0.6297361538791898,0.0367067093569456,0.5009170428754542,0.0388820814092379
CFD/AM-218/CFD-AM-218-085-N.jpg,67.40496691679427,3.5545255488432583,57.30112039096981,3.313879744001716,0.7883239751574675,0.0485823821544259,0.611668818544422,0.0388131549953818,0.4846658108824201,0.0504524928564537
CFD/AM-219/CFD-AM-219-101-N.jpg,65.45359890010162,5.306137285449674,61.05263590164001,2.165654662670764,0.7504084598254446,0.058269956714626,0.595034141381106,0.0513181859820567,0.4717197257669684,0.0532280071701033
CFD/AM-220/CFD-AM-220-134-N.jpg,66.70067004746684,4.98220798397062,58.409134772444,1.9094245723794232,0.772827305586495,0.0655031952409097,0.5922803876091982,0.0514765041199883,0.4711176417620149,0.0648002804982207
CFD/AM-221/CFD-AM-221-184-N.jpg,68.64216065936402,3.366049028025781,59.68182825680006,4.907568935629448,0.7841144836602852,0.0435065717529877,0.6260294806942247,0.0326904205740801,0.5116099614294141,0.0393162883540664
CFD/AM-223/CFD-AM-223-138-N.jpg,60.99251830509097,2.4264381033849136,55.67687955273315,5.564113389012023,0.7196098070538404,0.0225452637606017,0.5437881187867755,0.0334414806087933,0.420352459058423,0.0323817914855696
CFD/AM-224/CFD-AM-224-126-N.jpg,62.55180785700959,4.2978335292421965,55.6115932624469,2.663840816768322,0.7367316454284918,0.0455409491474153,0.5470254962437456,0.0424038449730657,0.4343315456373616,0.0393709480986205
CFD/AM-225/CFD-AM-225-102-N.jpg,63.7077690119783,3.516280200031661,58.67088727197459,5.604951482205055,0.7436736251791312,0.0405558646394874,0.5717059866226418,0.0370371003221945,0.4365494206250785,0.0388162160686606
CFD/AM-226/CFD-AM-226-234-N.jpg,60.05939896440732,4.117886569621289,54.92152549138785,2.7985882737462897,0.7140859147757969,0.0540347829533182,0.5291480697356473,0.0355298106510779,0.4105393047643782,0.0305212063855747
CFD/AM-227/CFD-AM-227-184-N.jpg,66.53115495641134,3.702590187825986,61.10411497591811,4.623849302116624,0.7892728258062672,0.0460044359166056,0.5957442737779556,0.0375534356254216,0.4594046754842508,0.0282964545603623
CFD/AM-228/CFD-AM-228-214-N.jpg,70.40155017276483,3.304365625739944,65.420256681248,2.192460324306649,0.8129178983112321,0.0375081823464714,0.643506551719261,0.0353944111691284,0.4935294801446789,0.0478157142074889
CFD/AM-229/CFD-AM-229-224-N.jpg,68.73362886735804,3.906821996819126,69.10051927270177,1.2599619689294432,0.7961012912826607,0.0498742140261453,0.6276890877191288,0.0363838316265444,0.4624091576229951,0.0474212277710383
CFD/AM-230/CFD-AM-230-150-N.jpg,72.30043871069613,3.5949648432835133,62.30422407013173,4.2407615785847685,0.8533716064328098,0.0345015060586165,0.6490428604554977,0.0410145450496417,0.4860881146180127,0.0310173163508469
CFD/AM-231/CFD-AM-231-136-N.jpg,70.81114088240278,2.529682222246651,68.2124003436811,4.366114377054573,0.8193752927320139,0.0432694875809804,0.6443170146234966,0.0242623088071455,0.4758319632291326,0.0394722633101839
CFD/AM-232/CFD-AM-232-251-N.jpg,64.10274993715238,4.3362598808972175,63.765154359904656,0.878929356983668,0.7714160310486713,0.0556172157147503,0.5648795708135935,0.0440693510060129,0.4011730716450289,0.0539975492020487
CFD/AM-233/CFD-AM-233-236-N.jpg,68.49255864644527,3.0122961385418145,61.618939857825936,4.074304032275341,0.8175914477569275,0.0394525203452958,0.6101150542233109,0.0324635597754726,0.4603982919869207,0.0363193210380762
CFD/AM-234/CFD-AM-234-355-N.jpg,70.55541879070704,2.27252010165596,67.13418142322895,5.843815312590522,0.8316427356640673,0.0308848539800225,0.6344820212843217,0.0208819618659774,0.4351567699487954,0.0306302987029727
CFD/AM-235/CFD-AM-235-241-N.jpg,64.71140560091212,4.002594016343992,67.74942092600975,1.2765778867537847,0.7601837681516947,0.0698947772532117,0.5883495797860341,0.0459189397912029,0.4120141819711899,0.044825780111808
CFD/AM-236/CFD-AM-236-090-N.jpg,66.7862088539127,4.149043007215716,63.85968667488748,2.067531551058478,0.7912063774739491,0.0603795313642623,0.5964623746624397,0.0393282326554651,0.4330852560863798,0.0474041700415574
CFD/AM-237/CFD-AM-237-154-N.jpg,71.07666372661937,1.6047006176505538,68.43152873512342,1.9683774417977808,0.8398222676524467,0.0449463849194071,0.6473536557028322,0.019018844015184,0.4484990193675601,0.0394642728065489
CFD/AM-238/CFD-AM-238-269-N.jpg,73.75710379708154,1.2409498612905343,63.601210997291176,3.633466351746849,0.8566721805009443,0.021336482842872,0.6757458920665156,0.0130617072999015,0.5347430615438868,0.0244284688783342
CFD/AM-239/CFD-AM-239-147-N.jpg,73.49832101753582,2.236007011641284,67.96634392044716,6.103120745069449,0.851995455517868,0.0264137288724384,0.6739944049141043,0.0278907430577301,0.497756362797983,0.0388341127636287
CFD/AM-240/CFD-AM-240-191-N.jpg,71.20166190431917,1.592303215501218,64.81997679828622,3.0952252708333376,0.829306180370125,0.0169481769474739,0.6379351889179514,0.0131664036250693,0.479015112108195,0.0278646088133261
CFD/AM-241/CFD-AM-241-287-N.jpg,63.070791777761,4.071546278446983,61.55329833869207,2.628744259624232,0.7455922428156667,0.0493780353541633,0.5725462993785504,0.0427335919473726,0.4217852289119388,0.0456516216143932
CFD/AM-242/CFD-AM-242-176-N.jpg,66.75569290655203,3.70165407048423,64.78405974244214,3.731320248544898,0.8165968241871828,0.0362553383928248,0.6050664133244119,0.0424250305283033,0.440272435723814,0.0396912648767862
CFD/AM-243/CFD-AM-243-212-N.jpg,66.49838747387994,1.811970945807514,66.25169535006795,3.5188699370399816,0.7652325080804679,0.042667196138602,0.5994412216715685,0.0249588080063476,0.4188991444091717,0.0274080424824786
CFD/AM-244/CFD-AM-244-222-N.jpg,60.36863115764,4.537930662041256,61.41911036718939,1.03288383352073,0.7237048663550656,0.0580986048039278,0.53580362608955,0.0512830734321521,0.3701108604649591,0.0458926248635292
CFD/AM-245/CFD-AM-245-111-N.jpg,63.198718978509696,3.765582692331651,64.16418593767176,2.577586643666373,0.7543566122148151,0.0472260719521485,0.56428446512581,0.0442102571992108,0.3919028264159999,0.0428728050623744
CFD/AM-246/CFD-AM-246-184-N.jpg,65.8636941990957,5.273561411265479,57.63807239186782,3.3645979821271443,0.7716782805160709,0.0608804174181507,0.5880933945635364,0.0513714893836038,0.4837809906553105,0.0577129141448257
CFD/AM-247/CFD-AM-247-165-N.jpg,66.87037635399791,4.606304559603513,56.5723625717381,4.596547691460166,0.7754145736082273,0.0452184588300166,0.6055828880466507,0.0459683641715432,0.481237979370906,0.0440414746434704
CFD/AM-248/CFD-AM-248-104-N.jpg,62.60796548967559,3.3559632726364894,57.90301639133566,4.792809928877026,0.7400499427143125,0.0375312779538205,0.5555420581855884,0.0306593157446133,0.4204929041696964,0.0350701689340912
CFD/AM-249/CFD-AM-249-163-N.jpg,66.31468966711682,3.3837190419793663,56.33117159366628,2.132791458452352,0.7717508230109642,0.0500997980868665,0.5901270021461882,0.0283843974036888,0.4898932176432581,0.0408490191735691
CFD/AM-250/CFD-AM-250-149-N.jpg,69.77428754955717,3.485046782192684,56.5159385769628,3.907049136943365,0.8023145501109366,0.0410160069127789,0.6311610084253216,0.038398136893339,0.5097180794961956,0.0374166633753806
CFD/AM-251/CFD-AM-251-124-N.jpg,64.36585695736649,4.546679401228914,61.29843118647817,1.4208096930768206,0.7536259876652567,0.0541927600380453,0.5744080674936357,0.0448657640370624,0.4339456940427712,0.0484277247821587
CFD/AM-252/CFD-AM-252-114-N.jpg,64.70724265870551,4.746529319395128,58.67593198708485,2.769092646219531,0.7600689590326872,0.0520610123942473,0.577639455685414,0.0518134067076685,0.4444582901705995,0.0531685408885277
CFD/AM-253/CFD-AM-253-161-N.jpg,59.47255360542065,3.462585776356411,58.855711746483344,1.1745359823318842,0.7020659351187618,0.0504657381047046,0.511036877144766,0.0395699987812318,0.3986523218143796,0.034700790750154
CFD/BF-001/CFD-BF-001-025-N.jpg,52.65142460400492,7.297789103993503,61.57238598901836,0.8691232495356904,0.6731185825285994,0.0749607105553359,0.4528977188529448,0.0659130084319901,0.2982878981111697,0.0520889630237915
CFD/BF-002/CFD-BF-002-001-N.jpg,51.42514338937346,4.59278573155772,59.34994049632855,0.8331826754441141,0.6132311373048579,0.070559986934662,0.4352028720225976,0.0527037670710281,0.2708718736727821,0.0465279120183366
CFD/BF-003/CFD-BF-003-003-N.jpg,54.81854588106504,3.1385675703787634,59.41653096127904,6.166165984770027,0.674499647423761,0.05263808404553,0.4604645122288102,0.0474812274046524,0.30832067814916,0.045470821279196
CFD/BF-004/CFD-BF-004-014-N.jpg,45.77014541601599,4.433485814359901,58.17987596085325,9.484668805764796,0.5867427532802946,0.0634295541195125,0.3781364311212549,0.039156396004035,0.2443119772000342,0.0475907849680801
CFD/BF-005/CFD-BF-005-001-N.jpg,55.82335844217203,6.179405785613849,60.2556027918713,2.233827124594728,0.6664371497632903,0.0768786525109115,0.4940515786275761,0.0588448721583513,0.3489974742942964,0.0647382094914529
CFD/BF-006/CFD-BF-006-017-N.jpg,46.41579849539303,4.675920936995759,63.5225686355721,10.114368375790718,0.5771002709004762,0.0424686252513524,0.404619378665126,0.0474645154650504,0.2632567558077707,0.0466658970358301
CFD/BF-007/CFD-BF-007-001-N.jpg,51.93951212686458,1.5249267778694764,62.6576461494247,3.9666917753876905,0.6359999403028237,0.0235735431868706,0.443609326484561,0.013531405109634,0.2740251653733039,0.0172189705160456
CFD/BF-008/CFD-BF-008-001-N.jpg,53.41528336279495,4.331307117497315,60.7932117778174,4.915554824610825,0.6834422379462722,0.0670811617409695,0.468216337465999,0.0504321917262528,0.3110577120878642,0.029959777892589
CFD/BF-009/CFD-BF-009-002-N.jpg,50.09316936523733,3.842220206526485,59.271470477881074,10.096354765119475,0.606193968141157,0.0479912047234847,0.4363523753266673,0.0409719760747111,0.283465873026652,0.0414743396882588
CFD/BF-010/CFD-BF-010-001-N.jpg,47.53932888945425,4.977893218956992,57.85607259928437,1.168145768313089,0.5962461299717222,0.0608106258204914,0.3951137357795894,0.0408982554823678,0.2703814031005035,0.0285599359412733
CFD/BF-011/CFD-BF-011-002-N.jpg,56.48140410217706,1.4661392870363337,59.172582884269744,9.851436339200172,0.6698502888714111,0.0115759429738108,0.4872508090192934,0.0125760395884903,0.3579486341866164,0.0370127526036322
CFD/BF-012/CFD-BF-012-001-N.jpg,50.66239400543473,3.862788959370223,59.314069282950186,1.1766487051706014,0.5986564601571597,0.053394241585954,0.4365955227849195,0.0388796951162088,0.3125994872327634,0.0339579301566101
CFD/BF-013/CFD-BF-013-001-N.jpg,57.46993376494685,4.641415082281647,62.71133141780005,7.219731742096973,0.6855973055608764,0.0527748648606338,0.5023397566391236,0.0457122160516341,0.3672663651894184,0.033678113314496
CFD/BF-014/CFD-BF-014-002-N.jpg,53.97861903313306,4.461636370146215,61.064821707331646,2.842620335348439,0.6568408543372612,0.0587058023756648,0.459536546074534,0.0473702500480673,0.3015000464576142,0.0496022052525405
CFD/BF-015/CFD-BF-015-004-N.jpg,57.43852661379139,2.7871731737554986,60.81322257718947,7.756403131351396,0.6923598080266139,0.0344903344257055,0.5100020754517699,0.0317029578366373,0.3421906753047336,0.0398005130897879
